Number of all nodes =  379659 
nodes in x-z-plane =  13324 
nodes in y-z-plane =  13324 
nodes in x-y-plane ~  4000 
ma_x0          50 
ma_y0          80 

Nodes along z-axis =  303 
No.           coord. value
 1             0             2,955724 
0.7           302.91        0.0           -2.46313E-3   1.2531        -0.72266      0.55068
0.75          302.711       0.0           -2.46348E-3   1.425         -0.53222      0.82268
0.8           302.524       0.0           -2.46384E-3   1.45496       -0.50804      1.00821
0.85          302.349       0.0           -2.46417E-3   1.63232       -0.26772      1.2928
0.9           302.184       0.0           -2.46451E-3   1.75949       -0.26277      1.44783
0.95          302.028       0.0           -2.46489E-3   1.92007       -0.10409      1.66691
1.            301.879       0.0           -2.46522E-3   2.18179       -0.18686      1.87896
1.            301.879       0.0           -2.46522E-3   2.02919       -2.49549E-2   1.88471
1.            301.879       0.0           -2.46522E-3   2.56017       0.24401       2.13676
1.00005       301.879       0.0           -2.46522E-3   3.61318       2.13286       3.06688

 51           z =  4,913449                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.867       0.0           -2.4246E-3    2.13844       0.13221       1.29647
-0.95         302.015       0.0           -2.42499E-3   2.13062       -4.63672E-2   1.15778
-0.9          302.171       0.0           -2.42545E-3   1.81946       -0.34635      0.85551
-0.85         302.336       0.0           -2.4259E-3    1.58391       -0.4984       0.63804
-0.8          302.511       0.0           -2.42635E-3   1.61265       -0.33769      0.56999
-0.75         302.697       0.0           -2.42679E-3   1.39532       -0.63985      0.29796
-0.7          302.896       0.0           -2.42721E-3   1.16642       -0.89723      4.06615E-2
-0.65         303.11        0.0           -2.42762E-3   1.08585       -0.84831      -0.10233
-0.6          303.341       3.53742E-5    -2.42802E-3   0.89777       -0.95828      -0.34173
-0.55         303.592       2.40965E-4    -2.42843E-3   0.70059       -1.25819      -0.65039
-0.5          303.868       1.22389E-3    -2.42883E-3   0.47825       -1.36764      -0.92534
-0.45         304.172       5.31612E-3    -2.42923E-3   0.20884       -1.54742      -1.26449
-0.4          304.51        1.97553E-2    -2.42964E-3   -2.56048E-2   -1.76991      -1.63346
-0.35         304.891       6.28314E-2    -2.43006E-3   -0.29465      -1.87709      -1.99635
-0.3          305.318       0.1711        -2.43046E-3   -0.76131      -2.21999      -2.52035
-0.25         305.794       0.39907       -2.43086E-3   -1.26534      -2.45507      -3.07247
-0.2          306.302       0.79753       -2.43127E-3   -1.74734      -2.62761      -3.61585
-0.15         306.808       1.36604       -2.43167E-3   -2.3183       -2.90895      -4.21413
-0.1          307.252       2.00594       -2.43207E-3   -2.83704      -3.14479      -4.73937
-5.E-2        307.56        2.52577       -2.43247E-3   -3.16479      -3.24327      -5.07486
-2.22045E-16  307.671       2.72734       -2.43287E-3   -3.29486      -3.27482      -5.19174
5.E-2         307.56        2.52567       -2.43327E-3   -3.12787      -3.18833      -5.017
0.1           307.252       2.00579       -2.43366E-3   -2.78085      -3.02236      -4.62704
0.15          306.808       1.36588       -2.43404E-3   -2.32436      -2.91944      -4.13771
0.2           306.302       0.7974        -2.43444E-3   -1.79348      -2.69789      -3.53031
0.25          305.793       0.399         -2.43481E-3   -1.3215       -2.39462      -2.92167
0.3           305.318       0.17106       -2.43517E-3   -0.78064      -2.12485      -2.32884
0.35          304.89        6.28155E-2    -2.43552E-3   -0.29417      -1.85244      -1.77849
0.4           304.51        1.97497E-2    -2.43586E-3   -2.07741E-2   -1.65118      -1.3529
0.45          304.171       5.31449E-3    -2.43619E-3   0.2597        -1.47496      -0.95252
0.5           303.867       1.22348E-3    -2.43651E-3   0.50857       -1.32955      -0.59783
0.55          303.592       2.4088E-4     -2.43684E-3   0.71775       -1.18901      -0.27938
0.6           303.341       3.53565E-5    -2.43717E-3   0.96274       -0.96603      5.73052E-2
0.65          303.11        0.0           -2.43751E-3   1.10175       -0.88772      0.31064
0.7           302.896       0.0           -2.43785E-3   1.29084       -0.70573      0.59578
0.75          302.697       0.0           -2.43817E-3   1.45996       -0.52563      0.87356
0.8           302.51        0.0           -2.43849E-3   1.48524       -0.50309      1.04657
0.85          302.335       0.0           -2.4388E-3    1.66644       -0.23256      1.3216
0.9           302.17        0.0           -2.43915E-3   1.7871        -0.2492       1.48901
0.95          302.014       0.0           -2.43948E-3   1.94613       -0.1276       1.71708
1.            301.867       0.0           -2.43974E-3   2.11173       -0.15958      1.85691
1.            301.867       0.0           -2.43974E-3   2.10207       8.48244E-2    1.91593
1.            301.867       0.0           -2.43974E-3   2.58465       0.30219       2.13482
1.00005       301.866       0.0           -2.43974E-3   3.78806       2.10998       2.97444

 52           z =  5,013316                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.854       0.0           -2.39993E-3   2.0997        0.12036       1.24906
-0.95         302.001       0.0           -2.40036E-3   2.09233       -5.58389E-2   1.10034
-0.9          302.157       0.0           -2.40079E-3   1.80233       -0.36081      0.84814
-0.85         302.322       0.0           -2.40125E-3   1.5529        -0.54033      0.6245
-0.8          302.497       0.0           -2.40167E-3   1.62123       -0.30695      0.62035
-0.75         302.683       0.0           -2.40207E-3   1.40228       -0.61454      0.34086
-0.7          302.882       0.0           -2.40247E-3   1.1447        -0.93238      3.14286E-2
-0.65         303.095       0.0           -2.40287E-3   1.06172       -0.88722      -0.12114
-0.6          303.326       3.53213E-5    -2.40326E-3   0.88216       -0.99197      -0.34818
-0.55         303.577       2.40605E-4    -2.40364E-3   0.70121       -1.2612       -0.64468
-0.5          303.852       1.22206E-3    -2.40402E-3   0.46937       -1.38594      -0.93562
-0.45         304.155       5.30817E-3    -2.40442E-3   0.20801       -1.54694      -1.26976
-0.4          304.493       1.97257E-2    -2.40481E-3   -1.53284E-2   -1.76622      -1.61992
-0.35         304.873       6.27374E-2    -2.4052E-3    -0.28973      -1.88012      -1.98467
-0.3          305.3         0.17084       -2.40559E-3   -0.75205      -2.2079       -2.51627
-0.25         305.775       0.39847       -2.40598E-3   -1.26075      -2.46211      -3.06821
-0.2          306.282       0.79633       -2.40638E-3   -1.74056      -2.62666      -3.60509
-0.15         306.788       1.364         -2.40677E-3   -2.30254      -2.89712      -4.19791
-0.1          307.231       2.00294       -2.40715E-3   -2.81532      -3.1239       -4.72034
-5.E-2        307.539       2.52199       -2.40754E-3   -3.14603      -3.23407      -5.06102
-2.22045E-16  307.65        2.72326       -2.40793E-3   -3.2678       -3.25496      -5.15931
5.E-2         307.539       2.52189       -2.4083E-3    -3.09806      -3.16752      -4.98492
0.1           307.231       2.00278       -2.40868E-3   -2.75461      -3.02513      -4.61209
0.15          306.788       1.36384       -2.40904E-3   -2.28405      -2.86344      -4.08646
0.2           306.282       0.79621       -2.40941E-3   -1.75925      -2.64606      -3.48895
0.25          305.774       0.3984        -2.40977E-3   -1.29584      -2.39797      -2.90466
0.3           305.3         0.1708        -2.41011E-3   -0.74889      -2.09044      -2.29292
0.35          304.873       6.27215E-2    -2.41043E-3   -0.27184      -1.83524      -1.75993
0.4           304.493       1.97202E-2    -2.41076E-3   1.27186E-3    -1.63211      -1.32686
0.45          304.155       5.30654E-3    -2.41106E-3   0.28073       -1.45265      -0.92894
0.5           303.851       1.22165E-3    -2.41136E-3   0.52217       -1.32293      -0.58679
0.55          303.577       2.4052E-4     -2.41166E-3   0.73164       -1.18472      -0.26612
0.6           303.326       3.53037E-5    -2.41197E-3   0.97017       -0.96765      6.67446E-2
0.65          303.095       0.0           -2.41227E-3   1.10696       -0.88648      0.31136
0.7           302.881       0.0           -2.41259E-3   1.29293       -0.69967      0.59905
0.75          302.683       0.0           -2.41287E-3   1.46509       -0.5171       0.8849
0.8           302.496       0.0           -2.41315E-3   1.48658       -0.49746      1.04637
0.85          302.322       0.0           -2.41344E-3   1.66381       -0.23041      1.30989
0.9           302.157       0.0           -2.41376E-3   1.79133       -0.26792      1.46434
0.95          302.001       0.0           -2.41409E-3   1.92892       -0.13906      1.65328
1.            301.853       0.0           -2.41439E-3   2.14945       -0.1557       1.82328
1.            301.853       0.0           -2.41439E-3   2.09848       6.92997E-2    1.88478
1.            301.853       0.0           -2.41439E-3   2.58335       0.2947        2.08876
1.00005       301.853       0.0           -2.41439E-3   3.81231       2.13929       3.05898

 53           z =  5,113182                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.841       0.0           -2.37535E-3   2.10661       8.73569E-2    1.29105
-0.95         301.988       0.0           -2.3757E-3    2.12344       -3.73614E-2   1.18663
-0.9          302.144       0.0           -2.37611E-3   1.81857       -0.35243      0.90056
-0.85         302.308       0.0           -2.37653E-3   1.59147       -0.48359      0.68999
-0.8          302.483       0.0           -2.37694E-3   1.6392        -0.28635      0.63934
-0.75         302.668       0.0           -2.37735E-3   1.41037       -0.62805      0.35481
-0.7          302.867       0.0           -2.37773E-3   1.17205       -0.90632      8.19065E-2
-0.65         303.08        0.0           -2.37812E-3   1.09161       -0.86027      -6.25915E-2
-0.6          303.311       3.52685E-5    -2.37848E-3   0.91619       -0.94588      -0.29184
-0.55         303.561       2.40245E-4    -2.37885E-3   0.72534       -1.23246      -0.60148
-0.5          303.836       1.22023E-3    -2.37922E-3   0.49781       -1.34595      -0.8855
-0.45         304.139       5.30023E-3    -2.3796E-3    0.24          -1.51496      -1.21064
-0.4          304.477       1.96962E-2    -2.37997E-3   7.88376E-3    -1.74827      -1.57014
-0.35         304.856       6.26435E-2    -2.38034E-3   -0.2644       -1.85094      -1.94475
-0.3          305.282       0.17059       -2.38073E-3   -0.7344       -2.20059      -2.4819
-0.25         305.756       0.39788       -2.3811E-3    -1.24178      -2.4478       -3.02991
-0.2          306.263       0.79514       -2.38148E-3   -1.71225      -2.60049      -3.56074
-0.15         306.768       1.36196       -2.38185E-3   -2.26994      -2.8636       -4.15333
-0.1          307.21        1.99994       -2.38223E-3   -2.78698      -3.10395      -4.68362
-5.E-2        307.517       2.51821       -2.38259E-3   -3.11088      -3.20438      -5.01051
-2.22045E-16  307.628       2.71918       -2.38295E-3   -3.23101      -3.22537      -5.11315
5.E-2         307.517       2.51811       -2.38331E-3   -3.06783      -3.16498      -4.96031
0.1           307.21        1.99978       -2.38367E-3   -2.71113      -2.96652      -4.55472
0.15          306.767       1.3618        -2.38401E-3   -2.24855      -2.8087       -4.043
0.2           306.263       0.79502       -2.38436E-3   -1.73226      -2.64786      -3.47217
0.25          305.756       0.3978        -2.3847E-3    -1.26449      -2.36358      -2.87024
0.3           305.282       0.17055       -2.38502E-3   -0.72707      -2.07289      -2.2777
0.35          304.856       6.26276E-2    -2.38533E-3   -0.2496       -1.81259      -1.7349
0.4           304.476       1.96907E-2    -2.38562E-3   2.48793E-2    -1.60248      -1.30318
0.45          304.139       5.2986E-3     -2.3859E-3    0.29952       -1.42937      -0.91605
0.5           303.836       1.21982E-3    -2.38618E-3   0.54699       -1.29291      -0.56805
0.55          303.561       2.4016E-4     -2.38646E-3   0.75031       -1.16306      -0.25309
0.6           303.311       3.52509E-5    -2.38675E-3   0.99175       -0.9426       7.68695E-2
0.65          303.08        0.0           -2.38704E-3   1.1308        -0.86392      0.334
0.7           302.867       0.0           -2.38732E-3   1.32178       -0.6828       0.63275
0.75          302.668       0.0           -2.38756E-3   1.48055       -0.51401      0.88434
0.8           302.483       0.0           -2.38785E-3   1.5067        -0.47836      1.0302
0.85          302.308       0.0           -2.38813E-3   1.70316       -0.21102      1.32389
0.9           302.144       0.0           -2.38843E-3   1.8141        -0.25433      1.49123
0.95          301.988       0.0           -2.38873E-3   1.96641       -0.12189      1.7049
1.            301.841       0.0           -2.389E-3     2.15603       -0.14558      1.85771
1.            301.841       0.0           -2.389E-3     2.17145       0.1053        1.93011
1.            301.841       0.0           -2.389E-3     2.60064       0.30194       2.1226
1.00005       301.84        0.0           -2.389E-3     3.75498       1.88079       2.89871

 54           z =  5,213049                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.828       0.0           -2.35065E-3   2.08329       9.74922E-2    1.2984
-0.95         301.975       0.0           -2.35104E-3   2.08402       -7.78686E-2   1.14267
-0.9          302.13        0.0           -2.35142E-3   1.80938       -0.35099      0.898
-0.85         302.295       0.0           -2.35183E-3   1.57415       -0.48861      0.6941
-0.8          302.469       0.0           -2.35222E-3   1.64165       -0.2769       0.68226
-0.75         302.654       0.0           -2.35259E-3   1.40759       -0.61435      0.38616
-0.7          302.853       0.0           -2.35296E-3   1.14945       -0.93415      7.9077E-2
-0.65         303.066       0.0           -2.35333E-3   1.08476       -0.86636      -5.66291E-2
-0.6          303.296       3.52157E-5    -2.35368E-3   0.90352       -0.96775      -0.29128
-0.55         303.546       2.39886E-4    -2.35404E-3   0.72419       -1.23394      -0.59203
-0.5          303.82        1.2184E-3     -2.35439E-3   0.5005        -1.35196      -0.87323
-0.45         304.122       5.2923E-3     -2.35476E-3   0.23383       -1.53032      -1.20819
-0.4          304.46        1.96667E-2    -2.35511E-3   1.01866E-2    -1.74215      -1.56996
-0.35         304.838       6.25497E-2    -2.35548E-3   -0.26915      -1.86306      -1.9488
-0.3          305.264       0.17033       -2.35585E-3   -0.73684      -2.20401      -2.47987
-0.25         305.737       0.39728       -2.35621E-3   -1.23164      -2.43695      -3.02001
-0.2          306.243       0.79395       -2.35658E-3   -1.70208      -2.58798      -3.55537
-0.15         306.747       1.35992       -2.35694E-3   -2.26506      -2.86587      -4.15626
-0.1          307.189       1.99695       -2.3573E-3    -2.77613      -3.09802      -4.67429
-5.E-2        307.496       2.51444       -2.35765E-3   -3.0979       -3.19835      -5.00571
-2.22045E-16  307.606       2.71511       -2.358E-3     -3.2251       -3.24748      -5.1292
5.E-2         307.496       2.51434       -2.35835E-3   -3.04803      -3.13073      -4.94279
0.1           307.189       1.99679       -2.35868E-3   -2.69841      -2.93395      -4.54979
0.15          306.747       1.35976       -2.35901E-3   -2.24545      -2.83343      -4.06503
0.2           306.243       0.79383       -2.35934E-3   -1.72525      -2.63689      -3.476
0.25          305.737       0.39721       -2.35967E-3   -1.2651       -2.36844      -2.89151
0.3           305.264       0.17029       -2.35997E-3   -0.72498      -2.06958      -2.28521
0.35          304.838       6.25339E-2    -2.36026E-3   -0.24498      -1.80318      -1.74274
0.4           304.459       1.96612E-2    -2.36054E-3   2.39031E-2    -1.59931      -1.32102
0.45          304.122       5.29067E-3    -2.3608E-3    0.30539       -1.42299      -0.92872
0.5           303.82        1.218E-3      -2.36106E-3   0.54617       -1.30265      -0.58337
0.55          303.546       2.39801E-4    -2.3613E-3    0.7527        -1.1631       -0.26347
0.6           303.296       3.51982E-5    -2.36157E-3   0.99622       -0.9358       7.85958E-2
0.65          303.065       0.0           -2.36182E-3   1.13457       -0.85865      0.33216
0.7           302.852       0.0           -2.36206E-3   1.31229       -0.68384      0.60249
0.75          302.654       0.0           -2.36229E-3   1.49236       -0.47615      0.88084
0.8           302.469       0.0           -2.36255E-3   1.53648       -0.45505      1.06968
0.85          302.294       0.0           -2.36278E-3   1.70566       -0.20846      1.33481
0.9           302.13        0.0           -2.36306E-3   1.80319       -0.26466      1.45917
0.95          301.975       0.0           -2.36337E-3   1.95312       -0.14694      1.6625
1.            301.827       0.0           -2.36365E-3   2.19009       -0.13276      1.87321
1.            301.827       0.0           -2.36365E-3   2.17758       0.11103       1.95414
1.            301.827       0.0           -2.36365E-3   2.60553       0.32198       2.1504
1.00005       301.827       0.0           -2.36365E-3   3.94089       2.25374       3.17818

 55           z =  5,312916                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.815       0.0           -2.32603E-3   2.08887       5.8165E-2     1.32571
-0.95         301.962       0.0           -2.32635E-3   2.13216       -2.47807E-2   1.22375
-0.9          302.117       0.0           -2.32672E-3   1.82595       -0.32777      0.9379
-0.85         302.281       0.0           -2.3271E-3    1.59793       -0.46262      0.71886
-0.8          302.455       0.0           -2.32748E-3   1.63293       -0.29152      0.65523
-0.75         302.64        0.0           -2.32786E-3   1.39883       -0.63331      0.37101
-0.7          302.838       0.0           -2.32821E-3   1.17916       -0.89058      0.11136
-0.65         303.051       0.0           -2.32856E-3   1.09773       -0.84597      -4.20702E-2
-0.6          303.281       3.51631E-5    -2.3289E-3    0.91434       -0.94023      -0.28301
-0.55         303.53        2.39527E-4    -2.32925E-3   0.73718       -1.21337      -0.57818
-0.5          303.804       1.21658E-3    -2.32958E-3   0.50151       -1.34925      -0.8676
-0.45         304.106       5.28438E-3    -2.32994E-3   0.24141       -1.5126       -1.2019
-0.4          304.443       1.96373E-2    -2.33028E-3   8.33869E-3    -1.7485       -1.57194
-0.35         304.821       6.24561E-2    -2.33064E-3   -0.2707       -1.86384      -1.94567
-0.3          305.246       0.17008       -2.33099E-3   -0.72576      -2.19056      -2.46893
-0.25         305.718       0.39669       -2.33134E-3   -1.22022      -2.42253      -3.01262
-0.2          306.224       0.79276       -2.3317E-3    -1.69441      -2.58617      -3.55171
-0.15         306.727       1.35788       -2.33205E-3   -2.2482       -2.85154      -4.13529
-0.1          307.168       1.99396       -2.33239E-3   -2.7559       -3.08265      -4.65384
-5.E-2        307.475       2.51068       -2.33273E-3   -3.08177      -3.21006      -4.99896
-2.22045E-16  307.585       2.71105       -2.33306E-3   -3.1924       -3.19881      -5.0833
5.E-2         307.474       2.51058       -2.33338E-3   -3.0192       -3.08107      -4.90521
0.1           307.168       1.9938        -2.3337E-3    -2.67899      -2.94037      -4.5363
0.15          306.727       1.35772       -2.33402E-3   -2.22013      -2.80491      -4.02852
0.2           306.223       0.79264       -2.33433E-3   -1.70519      -2.61899      -3.45191
0.25          305.718       0.39661       -2.33464E-3   -1.24205      -2.34388      -2.85517
0.3           305.246       0.17004       -2.33492E-3   -0.70096      -2.03788      -2.25095
0.35          304.821       6.24403E-2    -2.33519E-3   -0.2269       -1.77985      -1.72192
0.4           304.443       1.96318E-2    -2.33545E-3   4.85256E-2    -1.56814      -1.29532
0.45          304.106       5.28275E-3    -2.33569E-3   0.32872       -1.39925      -0.90369
0.5           303.804       1.21618E-3    -2.33593E-3   0.56891       -1.26756      -0.56589
0.55          303.53        2.39443E-4    -2.33615E-3   0.77462       -1.1244       -0.24752
0.6           303.28        3.51455E-5    -2.33639E-3   1.01658       -0.90736      8.77575E-2
0.65          303.051       0.0           -2.33662E-3   1.15198       -0.8382       0.32894
0.7           302.838       0.0           -2.33685E-3   1.3327        -0.6608       0.60214
0.75          302.64        0.0           -2.33704E-3   1.51857       -0.47497      0.87732
0.8           302.455       0.0           -2.33728E-3   1.53156       -0.46313      1.02422
0.85          302.281       0.0           -2.33751E-3   1.70752       -0.19552      1.30136
0.9           302.117       0.0           -2.33777E-3   1.8245        -0.25982      1.47225
0.95          301.962       0.0           -2.33803E-3   1.97204       -0.12662      1.68752
1.            301.815       0.0           -2.33824E-3   2.19506       -0.11948      1.87115
1.            301.815       0.0           -2.33825E-3   2.13577       0.12252       1.91264
1.            301.815       0.0           -2.33825E-3   2.57589       0.31045       2.10575
1.00005       301.814       0.0           -2.33825E-3   3.77831       1.9172        2.89762

 56           z =  5,412783                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.802       0.0           -2.30129E-3   2.11806       0.1396        1.40733
-0.95         301.949       0.0           -2.30165E-3   2.14396       2.86146E-3    1.29101
-0.9          302.103       0.0           -2.30199E-3   1.85373       -0.29026      1.01397
-0.85         302.267       0.0           -2.30239E-3   1.60676       -0.4353       0.78587
-0.8          302.441       0.0           -2.30274E-3   1.64867       -0.27007      0.75096
-0.75         302.626       0.0           -2.30309E-3   1.43023       -0.58633      0.46552
-0.7          302.824       0.0           -2.30342E-3   1.17582       -0.90294      0.15467
-0.65         303.036       0.0           -2.30377E-3   1.10726       -0.8344       1.19025E-2
-0.6          303.265       3.51105E-5    -2.3041E-3    0.9369        -0.92345      -0.21289
-0.55         303.515       2.39169E-4    -2.30443E-3   0.75147       -1.2111       -0.52036
-0.5          303.788       1.21476E-3    -2.30475E-3   0.52314       -1.32876      -0.81436
-0.45         304.09        5.27648E-3    -2.3051E-3    0.25596       -1.5058       -1.15468
-0.4          304.426       1.96079E-2    -2.30544E-3   2.65104E-2    -1.73121      -1.51663
-0.35         304.803       6.23627E-2    -2.30578E-3   -0.24024      -1.83007      -1.882
-0.3          305.228       0.16982       -2.30612E-3   -0.69481      -2.15557      -2.40845
-0.25         305.7         0.39609       -2.30647E-3   -1.19358      -2.39897      -2.95644
-0.2          306.204       0.79158       -2.30681E-3   -1.66041      -2.55243      -3.48347
-0.15         306.707       1.35585       -2.30714E-3   -2.21075      -2.81831      -4.06983
-0.1          307.147       1.99097       -2.30747E-3   -2.72336      -3.07884      -4.60479
-5.E-2        307.453       2.50692       -2.3078E-3    -3.03539      -3.14748      -4.91324
-2.22045E-16  307.563       2.70699       -2.3081E-3    -3.14948      -3.13643      -5.00775
5.E-2         307.453       2.50682       -2.30841E-3   -2.98606      -3.07392      -4.85541
0.1           307.147       1.99082       -2.30872E-3   -2.64163      -2.90035      -4.46644
0.15          306.706       1.35569       -2.30902E-3   -2.18815      -2.77352      -3.97168
0.2           306.204       0.79145       -2.30932E-3   -1.67312      -2.58405      -3.38941
0.25          305.699       0.39602       -2.3096E-3    -1.21082      -2.30649      -2.7972
0.3           305.228       0.16978       -2.30987E-3   -0.6751       -2.00879      -2.20485
0.35          304.803       6.23469E-2    -2.31013E-3   -0.19689      -1.74701      -1.67249
0.4           304.426       1.96024E-2    -2.31038E-3   7.53128E-2    -1.54773      -1.24841
0.45          304.089       5.27485E-3    -2.3106E-3    0.35087       -1.37459      -0.86694
0.5           303.788       1.21436E-3    -2.31082E-3   0.58776       -1.24633      -0.5282
0.55          303.515       2.39084E-4    -2.31101E-3   0.7906        -1.11582      -0.21332
0.6           303.265       3.5093E-5     -2.31123E-3   1.0262        -0.90015      0.10342
0.65          303.036       0.0           -2.31144E-3   1.15423       -0.82984      0.33061
0.7           302.823       0.0           -2.31165E-3   1.35277       -0.64373      0.61721
0.75          302.626       0.0           -2.31182E-3   1.52546       -0.45023      0.89233
0.8           302.441       0.0           -2.31203E-3   1.53522       -0.45306      1.04567
0.85          302.267       0.0           -2.31222E-3   1.71863       -0.2033       1.31734
0.9           302.103       0.0           -2.31246E-3   1.83228       -0.23727      1.46032
0.95          301.948       0.0           -2.31272E-3   1.97703       -0.1244       1.66861
1.            301.801       0.0           -2.31296E-3   2.21621       -0.10985      1.86136
1.            301.801       0.0           -2.31296E-3   2.17995       0.15862       1.93544
1.            301.801       0.0           -2.31296E-3   2.62741       0.35583       2.12041
1.00005       301.801       0.0           -2.31296E-3   4.00515       2.34682       3.16833

 57           z =  5,51265   44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.789       0.0           -2.27655E-3   2.12819       0.12199       1.45213
-0.95         301.935       0.0           -2.27685E-3   2.1373        -2.50215E-2   1.28099
-0.9          302.09        0.0           -2.27723E-3   1.81419       -0.33753      0.95237
-0.85         302.254       0.0           -2.27759E-3   1.57427       -0.4681       0.74104
-0.8          302.427       0.0           -2.27795E-3   1.64002       -0.27715      0.69686
-0.75         302.612       0.0           -2.2783E-3    1.39726       -0.62512      0.39695
-0.7          302.809       0.0           -2.27863E-3   1.17204       -0.89444      0.11536
-0.65         303.021       0.0           -2.27896E-3   1.09636       -0.83141      -2.73131E-2
-0.6          303.25        3.5058E-5     -2.27928E-3   0.91814       -0.9354       -0.26719
-0.55         303.499       2.38811E-4    -2.2796E-3    0.7342        -1.20761      -0.57421
-0.5          303.772       1.21294E-3    -2.27992E-3   0.49767       -1.35612      -0.87387
-0.45         304.073       5.26858E-3    -2.28026E-3   0.22704       -1.52267      -1.2085
-0.4          304.409       1.95786E-2    -2.28058E-3   8.8278E-3     -1.74595      -1.56896
-0.35         304.786       6.22694E-2    -2.28091E-3   -0.2644       -1.84392      -1.94136
-0.3          305.21        0.16957       -2.28125E-3   -0.71855      -2.18706      -2.47368
-0.25         305.681       0.3955        -2.28158E-3   -1.21618      -2.41456      -3.01194
-0.2          306.185       0.79039       -2.28191E-3   -1.67538      -2.57212      -3.54181
-0.15         306.686       1.35382       -2.28222E-3   -2.23437      -2.86282      -4.14319
-0.1          307.126       1.98799       -2.28254E-3   -2.72397      -3.0677       -4.63649
-5.E-2        307.432       2.50317       -2.28284E-3   -3.04588      -3.12879      -4.95389
-2.22045E-16  307.542       2.70294       -2.28313E-3   -3.16435      -3.1809       -5.07552
5.E-2         307.432       2.50307       -2.28343E-3   -2.99986      -3.07852      -4.89934
0.1           307.126       1.98784       -2.28372E-3   -2.65536      -2.92069      -4.52389
0.15          306.686       1.35366       -2.28401E-3   -2.20689      -2.78143      -4.02395
0.2           306.184       0.79027       -2.28429E-3   -1.68856      -2.59594      -3.44578
0.25          305.68        0.39543       -2.28456E-3   -1.23368      -2.31836      -2.86018
0.3           305.21        0.16953       -2.28482E-3   -0.68769      -2.02377      -2.26503
0.35          304.786       6.22536E-2    -2.28506E-3   -0.21901      -1.7649       -1.73644
0.4           304.409       1.95731E-2    -2.28529E-3   5.4577E-2     -1.56725      -1.32119
0.45          304.073       5.26696E-3    -2.2855E-3    0.32679       -1.38262      -0.93317
0.5           303.772       1.21254E-3    -2.28569E-3   0.57087       -1.2641       -0.59271
0.55          303.499       2.38727E-4    -2.28587E-3   0.76517       -1.1271       -0.29654
0.6           303.25        3.50405E-5    -2.2861E-3    1.0044        -0.9154       2.16186E-2
0.65          303.021       0.0           -2.28629E-3   1.15213       -0.83821      0.27469
0.7           302.809       0.0           -2.28647E-3   1.33832       -0.66182      0.55292
0.75          302.612       0.0           -2.28662E-3   1.48933       -0.4937       0.80379
0.8           302.427       0.0           -2.28682E-3   1.52355       -0.4802       0.95998
0.85          302.253       0.0           -2.287E-3     1.70621       -0.20594      1.25669
0.9           302.09        0.0           -2.2872E-3    1.83492       -0.24198      1.44458
0.95          301.935       0.0           -2.2874E-3    1.98146       -0.12162      1.67728
1.            301.789       0.0           -2.28761E-3   2.28068       -5.19009E-2   1.8984
1.            301.789       0.0           -2.28762E-3   2.10629       0.1682        1.92254
1.            301.789       0.0           -2.28762E-3   2.57056       0.34124       2.10958
1.00005       301.788       0.0           -2.28762E-3   3.67739       1.80604       2.83977

 58           z =  5,612517                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      301.776       0.0           -2.25182E-3   2.07203       0.13334       1.35078
-0.95         301.922       0.0           -2.25219E-3   2.05835       -6.35757E-2   1.20575
-0.9          302.077       0.0           -2.25256E-3   1.78948       -0.37173      0.93371
-0.85         302.24        0.0           -2.25292E-3   1.55251       -0.47859      0.7213
-0.8          302.413       0.0           -2.25325E-3   1.58863       -0.32661      0.66343
-0.75         302.598       0.0           -2.2536E-3    1.37896       -0.63277      0.37495
-0.7          302.795       0.0           -2.25392E-3   1.13366       -0.94215      8.05164E-2
-0.65         303.006       0.0           -2.25424E-3   1.05724       -0.88177      -5.75387E-2
-0.6          303.235       3.50056E-5    -2.25455E-3   0.902         -0.93968      -0.27811
-0.55         303.484       2.38454E-4    -2.25486E-3   0.71162       -1.25401      -0.60047
-0.5          303.756       1.21113E-3    -2.25517E-3   0.47392       -1.3826       -0.89568
-0.45         304.057       5.2607E-3     -2.2555E-3    0.21584       -1.53287      -1.22291
-0.4          304.392       1.95493E-2    -2.25582E-3   -1.09232E-2   -1.75282      -1.5868
-0.35         304.769       6.21762E-2    -2.25615E-3   -0.2768       -1.86296      -1.95877
-0.3          305.192       0.16931       -2.25647E-3   -0.7292       -2.18649      -2.48047
-0.25         305.662       0.39491       -2.25679E-3   -1.22541      -2.41659      -3.02233
-0.2          306.165       0.78921       -2.25711E-3   -1.69813      -2.60881      -3.57121
