"0"
"=0,45","=302,55","=0,00454248","=0,000138052","=-1,26423","=0,20508","=-0,77568",
"=0,5","=302,29","=0,00104582","=0,000138196","=-1,14267","=0,4251","=-0,48577",
"=0,55","=302,055","=0,000205915","=0,000138338","=-1,10672","=0,56774","=-0,2617",
"=0,6","=301,84","=0,000030228","=0,000138487","=-0,9445","=0,76292","=0,00117203",
"=0,65","=301,642","=0","=0,000138636","=-0,81905","=0,89845","=0,22174",
"=0,7","=301,459","=0","=0,000138794","=-0,64472","=1,06976","=0,4554",
"=0,75","=301,289","=0","=0,000138957","=-0,45164","=1,2378","=0,68399",
"=0,8","=301,13","=0","=0,000139108","=-0,26675","=1,3219","=0,88077",
"=0,85","=300,98","=0","=0,00013929","=-0,17439","=1,4115","=1,05026",
"=0,9","=300,839","=0","=0,000139469","=-0,14586","=1,5537","=1,20235",
"=0,95","=300,706","=0","=0,000139666","=0,0442874","=1,72994","=1,39822",
"=1","=300,58","=0","=0,000139771","=0,0188959","=1,95267","=1,57083",
"=1","=300,58","=0","=0,000139771","=0,25624","=1,90584","=1,6295",
"=1","=300,58","=0","=0,000139771","=0,40057","=2,21753","=1,79073",
"=1,00005","=300,579","=0","=0,000139771","=2,33689","=3,0488","=2,65278",

"15,49933"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,568","=0","=0,00015943","=0,13508","=1,81249","=1,46605",
"=-0,95","=300,694","=0","=0,000159466","=0,14809","=1,88283","=1,41279",
"=-0,9","=300,828","=0","=0,000159508","=-0,21992","=1,56275","=1,10853",
"=-0,85","=300,968","=0","=0,000159537","=-0,42356","=1,3072","=0,86779",
"=-0,8","=301,118","=0","=0,000159581","=-0,2926","=1,3084","=0,80802",
"=-0,75","=301,277","=0","=0,000159623","=-0,59987","=1,1321","=0,54569",
"=-0,7","=301,447","=0","=0,000159674","=-0,71079","=0,98704","=0,34552",
"=-0,65","=301,629","=0","=0,000159724","=-0,74738","=0,88268","=0,17772",
"=-0,6","=301,827","=0,0000301829","=0,000159782","=-0,93863","=0,69039","=-0,0711569",
"=-0,55","=302,041","=0,000205607","=0,000159842","=-1,14838","=0,49868","=-0,33848",
"=-0,5","=302,276","=0,00104425","=0,000159902","=-1,18656","=0,36533","=-0,55451",
"=-0,45","=302,535","=0,00453569","=0,000159966","=-1,32197","=0,18095","=-0,83198",
"=-0,4","=302,824","=0,0168546","=0,000160039","=-1,47458","=-0,0252916","=-1,14213",
"=-0,35","=303,149","=0,0536045","=0,000160115","=-1,56081","=-0,25343","=-1,4645",
"=-0,3","=303,514","=0,14597","=0,000160198","=-1,84985","=-0,65916","=-1,92843",
"=-0,25","=303,919","=0,34046","=0,000160285","=-2,10431","=-1,12672","=-2,42909",
"=-0,2","=304,353","=0,68038","=0,000160382","=-2,31626","=-1,56029","=-2,92806",
"=-0,15","=304,785","=1,1654","=0,000160481","=-2,53299","=-2,02951","=-3,43667",
"=-0,1","=305,163","=1,71132","=0,000160588","=-2,69539","=-2,44431","=-3,8755",
"=-0,05","=305,427","=2,15482","=0,000160695","=-2,80704","=-2,72854","=-4,17918",
"=-2,22045e-16","=305,521","=2,32683","=0,000160808","=-2,81733","=-2,81786","=-4,27308",
"=0,05","=305,427","=2,15482","=0,000160927","=-2,76423","=-2,6876","=-4,14896",
"=0,1","=305,163","=1,71132","=0,00016105","=-2,6379","=-2,39775","=-3,8375",
"=0,15","=304,785","=1,1654","=0,000161175","=-2,4736","=-1,983","=-3,39517",
"=0,2","=304,353","=0,68038","=0,000161307","=-2,27049","=-1,52301","=-2,88879",
"=0,25","=303,919","=0,34046","=0,000161443","=-2,107","=-1,14103","=-2,41693",
"=0,3","=303,514","=0,14597","=0,00016158","=-1,86874","=-0,69553","=-1,92335",
"=0,35","=303,149","=0,0536045","=0,00016172","=-1,57146","=-0,26682","=-1,44558",
"=0,4","=302,824","=0,0168546","=0,000161864","=-1,42546","=-0,0341845","=-1,10007",
"=0,45","=302,535","=0,00453569","=0,000162009","=-1,24314","=0,21729","=-0,76252",
"=0,5","=302,276","=0,00104425","=0,000162155","=-1,12637","=0,43438","=-0,47731",
"=0,55","=302,041","=0,000205607","=0,000162298","=-1,09093","=0,5785","=-0,25649",
"=0,6","=301,827","=0,0000301829","=0,000162452","=-0,92518","=0,77483","=0,00498958",
"=0,65","=301,629","=0","=0,000162608","=-0,81002","=0,90176","=0,21888",
"=0,7","=301,447","=0","=0,000162768","=-0,64241","=1,06969","=0,45028",
"=0,75","=301,277","=0","=0,000162938","=-0,45111","=1,22838","=0,68173",
"=0,8","=301,118","=0","=0,0001631","=-0,26862","=1,30832","=0,88249",
"=0,85","=300,968","=0","=0,00016329","=-0,15663","=1,43335","=1,06134",
"=0,9","=300,828","=0","=0,00016346","=-0,11112","=1,55872","=1,21225",
"=0,95","=300,694","=0","=0,000163663","=0,14148","=1,75942","=1,45292",
"=1","=300,568","=0","=0,000163867","=0,19983","=2,03643","=1,711",
"=1","=300,568","=0","=0,000163867","=0,36942","=1,98655","=1,71892",
"=1","=300,568","=0","=0,000163867","=0,52406","=2,2249","=1,86287",
"=1,00005","=300,568","=0","=0,000163867","=1,39946","=2,55685","=2,21111",

"15,5992"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,557","=0","=0,000183326","=0,0755919","=1,71852","=1,42345",
"=-0,95","=300,683","=0","=0,000183349","=0,13513","=1,91426","=1,4036",
"=-0,9","=300,816","=0","=0,000183389","=-0,22112","=1,56516","=1,09792",
"=-0,85","=300,957","=0","=0,000183433","=-0,41988","=1,27723","=0,8597",
"=-0,8","=301,106","=0","=0,000183481","=-0,32084","=1,30719","=0,78682",
"=-0,75","=301,264","=0","=0,000183512","=-0,61953","=1,13392","=0,53557",
"=-0,7","=301,434","=0","=0,000183555","=-0,7059","=0,98572","=0,3514",
"=-0,65","=301,616","=0","=0,000183606","=-0,73094","=0,87987","=0,18404",
"=-0,6","=301,813","=0,0000301379","=0,000183665","=-0,93529","=0,67593","=-0,0760171",
"=-0,55","=302,027","=0,0002053","=0,000183727","=-1,17093","=0,47106","=-0,35901",
"=-0,5","=302,262","=0,00104269","=0,000183792","=-1,22788","=0,33251","=-0,58186",
"=-0,45","=302,521","=0,00452891","=0,000183863","=-1,36409","=0,15024","=-0,85846",
"=-0,4","=302,809","=0,0168294","=0,000183936","=-1,49776","=-0,0458042","=-1,15984",
"=-0,35","=303,134","=0,0535243","=0,000184014","=-1,58206","=-0,26979","=-1,47881",
"=-0,3","=303,498","=0,14575","=0,000184098","=-1,8618","=-0,66991","=-1,93782",
"=-0,25","=303,903","=0,33995","=0,000184186","=-2,10092","=-1,13152","=-2,43249",
"=-0,2","=304,336","=0,67937","=0,000184284","=-2,31758","=-1,56444","=-2,93127",
"=-0,15","=304,767","=1,16365","=0,000184386","=-2,5334","=-2,03269","=-3,43912",
"=-0,1","=305,145","=1,70876","=0,000184493","=-2,69487","=-2,44581","=-3,87721",
"=-0,05","=305,408","=2,15159","=0,000184603","=-2,80756","=-2,73117","=-4,17925",
"=-2,22045e-16","=305,502","=2,32335","=0,000184719","=-2,8176","=-2,81883","=-4,27289",
"=0,05","=305,408","=2,15159","=0,00018484","=-2,76261","=-2,68982","=-4,15016",
"=0,1","=305,145","=1,70876","=0,000184964","=-2,63689","=-2,39966","=-3,83913",
"=0,15","=304,767","=1,16365","=0,000185091","=-2,47406","=-1,98568","=-3,39679",
"=0,2","=304,336","=0,67937","=0,000185227","=-2,27182","=-1,52626","=-2,89194",
"=0,25","=303,903","=0,33995","=0,000185365","=-2,1069","=-1,14514","=-2,4202",
"=0,3","=303,498","=0,14575","=0,000185505","=-1,87019","=-0,70052","=-1,92807",
"=0,35","=303,134","=0,0535243","=0,000185647","=-1,57639","=-0,2735","=-1,45256",
"=0,4","=302,81","=0,0168294","=0,000185794","=-1,43285","=-0,0429224","=-1,1093",
"=0,45","=302,521","=0,00452891","=0,000185941","=-1,25813","=0,20017","=-0,77929",
"=0,5","=302,262","=0,00104269","=0,000186092","=-1,14026","=0,41795","=-0,49356",
"=0,55","=302,028","=0,0002053","=0,000186241","=-1,0957","=0,56761","=-0,26513",
"=0,6","=301,813","=0,0000301379","=0,000186398","=-0,9341","=0,76217","=-0,002616",
"=0,65","=301,617","=0","=0,000186552","=-0,81695","=0,89716","=0,21559",
"=0,7","=301,434","=0","=0,000186712","=-0,643","=1,06602","=0,45078",
"=0,75","=301,264","=0","=0,000186886","=-0,44445","=1,23605","=0,68587",
"=0,8","=301,106","=0","=0,000187054","=-0,25419","=1,32774","=0,88514",
"=0,85","=300,957","=0","=0,000187251","=-0,14931","=1,40743","=1,05123",
"=0,9","=300,816","=0","=0,000187434","=-0,10817","=1,53631","=1,20459",
"=0,95","=300,683","=0","=0,000187634","=0,077892","=1,73155","=1,40347",
"=1","=300,557","=0","=0,000187846","=0,00887389","=1,87741","=1,4839",
"=1","=300,557","=0","=0,000187846","=0,32684","=2,04762","=1,63694",
"=1","=300,557","=0","=0,000187846","=0,34123","=2,18624","=1,66051",
"=1,00005","=300,557","=0","=0,000187846","=1,63279","=2,60248","=2,15368",

"15,69907"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,546","=0","=0,000207195","=0,0601295","=1,80869","=1,43203",
"=-0,95","=300,671","=0","=0,000207229","=0,14569","=1,86904","=1,39698",
"=-0,9","=300,804","=0","=0,00020726","=-0,23608","=1,55258","=1,09125",
"=-0,85","=300,945","=0","=0,000207299","=-0,40464","=1,30879","=0,86945",
"=-0,8","=301,094","=0","=0,000207336","=-0,31038","=1,32695","=0,79936",
"=-0,75","=301,252","=0","=0,000207382","=-0,62159","=1,12143","=0,53701",
"=-0,7","=301,422","=0","=0,000207437","=-0,73241","=0,96174","=0,33658",
"=-0,65","=301,604","=0","=0,000207488","=-0,77","=0,8696","=0,17108",
"=-0,6","=301,8","=0,0000300929","=0,000207551","=-0,93446","=0,68511","=-0,0720775",
"=-0,55","=302,014","=0,000204994","=0,000207615","=-1,13344","=0,50031","=-0,33729",
"=-0,5","=302,248","=0,00104114","=0,000207679","=-1,17854","=0,3638","=-0,55481",
"=-0,45","=302,507","=0,00452215","=0,000207748","=-1,31301","=0,17554","=-0,83271",
"=-0,4","=302,795","=0,0168042","=0,000207823","=-1,47141","=-0,0320221","=-1,14323",
"=-0,35","=303,118","=0,0534442","=0,000207904","=-1,57033","=-0,26415","=-1,46861",
"=-0,3","=303,482","=0,14553","=0,000207991","=-1,84646","=-0,66417","=-1,92714",
"=-0,25","=303,886","=0,33944","=0,000208081","=-2,09546","=-1,12848","=-2,42436",
"=-0,2","=304,319","=0,67835","=0,000208181","=-2,31146","=-1,56014","=-2,92207",
"=-0,15","=304,749","=1,16191","=0,000208284","=-2,52657","=-2,02681","=-3,42914",
"=-0,1","=305,127","=1,7062","=0,000208394","=-2,6895","=-2,44125","=-3,86606",
"=-0,05","=305,389","=2,14837","=0,000208507","=-2,80192","=-2,72497","=-4,16761",
"=-2,22045e-16","=305,484","=2,31987","=0,000208626","=-2,81004","=-2,81332","=-4,26218",
"=0,05","=305,389","=2,14837","=0,000208747","=-2,75526","=-2,68379","=-4,13941",
"=0,1","=305,127","=1,7062","=0,000208873","=-2,63166","=-2,39463","=-3,82784",
"=0,15","=304,75","=1,16191","=0,000209003","=-2,46903","=-1,98077","=-3,38635",
"=0,2","=304,319","=0,67835","=0,000209141","=-2,26528","=-1,5224","=-2,88175",
"=0,25","=303,886","=0,33944","=0,000209282","=-2,10042","=-1,14168","=-2,41069",
"=0,3","=303,482","=0,14553","=0,000209425","=-1,86385","=-0,69704","=-1,91892",
"=0,35","=303,118","=0,0534442","=0,00020957","=-1,56366","=-0,26774","=-1,4405",
"=0,4","=302,795","=0,0168042","=0,00020972","=-1,4208","=-0,0379711","=-1,09843",
"=0,45","=302,507","=0,00452215","=0,000209869","=-1,24103","=0,20961","=-0,76434",
"=0,5","=302,248","=0,00104114","=0,00021002","=-1,11771","=0,43289","=-0,4754",
"=0,55","=302,014","=0,000204994","=0,000210171","=-1,08087","=0,57668","=-0,2539",
"=0,6","=301,8","=0,0000300929","=0,000210333","=-0,92059","=0,77187","=0,00669187",
"=0,65","=301,604","=0","=0,000210499","=-0,8076","=0,9077","=0,22765",
"=0,7","=301,422","=0","=0,000210671","=-0,63969","=1,06627","=0,46256",
"=0,75","=301,252","=0","=0,000210855","=-0,45436","=1,22881","=0,68953",
"=0,8","=301,094","=0","=0,000211025","=-0,26984","=1,3177","=0,88521",
"=0,85","=300,945","=0","=0,000211216","=-0,16216","=1,43475","=1,05211",
"=0,9","=300,804","=0","=0,000211391","=-0,11979","=1,55642","=1,20125",
"=0,95","=300,671","=0","=0,000211583","=0,0949731","=1,73697","=1,42216",
"=1","=300,545","=0","=0,000211735","=0,00597786","=1,92633","=1,52383",
"=1","=300,545","=0","=0,000211735","=0,19836","=1,89202","=1,57573",
"=1","=300,545","=0","=0,000211735","=0,36279","=2,20045","=1,72068",
"=1,00005","=300,545","=0","=0,000211735","=0,87064","=1,84377","=1,78049",

"15,79893"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,534","=0","=0,00023101","=0,0738115","=1,73818","=1,35195",
"=-0,95","=300,66","=0","=0,000231051","=0,12302","=1,84259","=1,31629",
"=-0,9","=300,793","=0","=0,000231097","=-0,24207","=1,54418","=1,04465",
"=-0,85","=300,933","=0","=0,00023115","=-0,4176","=1,26084","=0,81213",
"=-0,8","=301,081","=0","=0,000231196","=-0,31357","=1,2825","=0,75255",
"=-0,75","=301,24","=0","=0,00023124","=-0,61445","=1,1034","=0,50241",
"=-0,7","=301,409","=0","=0,000231293","=-0,71036","=0,957","=0,31266",
"=-0,65","=301,591","=0","=0,000231348","=-0,75615","=0,84388","=0,13841",
"=-0,6","=301,787","=0,000030048","=0,000231406","=-0,96276","=0,64229","=-0,11916",
"=-0,55","=302","=0,000204688","=0,00023147","=-1,18598","=0,45097","=-0,39031",
"=-0,5","=302,234","=0,00103958","=0,000231538","=-1,22908","=0,31731","=-0,60811",
"=-0,45","=302,492","=0,00451539","=0,000231613","=-1,36786","=0,13566","=-0,88524",
"=-0,4","=302,78","=0,0167791","=0,000231692","=-1,51492","=-0,064641","=-1,19065",
"=-0,35","=303,103","=0,0533643","=0,000231774","=-1,59059","=-0,28612","=-1,5074",
"=-0,3","=303,467","=0,14531","=0,000231861","=-1,8646","=-0,68274","=-1,96317",
"=-0,25","=303,87","=0,33893","=0,000231953","=-2,10957","=-1,14418","=-2,4581",
"=-0,2","=304,302","=0,67733","=0,000232055","=-2,32333","=-1,57366","=-2,95465",
"=-0,15","=304,732","=1,16017","=0,00023216","=-2,54067","=-2,04162","=-3,46089",
"=-0,1","=305,109","=1,70364","=0,000232273","=-2,70248","=-2,45401","=-3,89651",
"=-0,05","=305,371","=2,14515","=0,000232388","=-2,81306","=-2,73811","=-4,19874",
"=-2,22045e-16","=305,465","=2,31639","=0,000232507","=-2,8213","=-2,82564","=-4,29284",
"=0,05","=305,371","=2,14515","=0,000232631","=-2,76843","=-2,69672","=-4,16897",
"=0,1","=305,109","=1,70364","=0,000232761","=-2,64491","=-2,40719","=-3,85808",
"=0,15","=304,732","=1,16017","=0,000232893","=-2,48059","=-1,99473","=-3,41685",
"=0,2","=304,302","=0,67733","=0,000233033","=-2,27698","=-1,5367","=-2,91286",
"=0,25","=303,87","=0,33893","=0,000233178","=-2,11379","=-1,15643","=-2,44259",
"=0,3","=303,467","=0,14531","=0,000233323","=-1,87523","=-0,71198","=-1,95054",
"=0,35","=303,103","=0,0533643","=0,00023347","=-1,58301","=-0,28801","=-1,47787",
"=0,4","=302,78","=0,0167791","=0,000233622","=-1,44566","=-0,0614492","=-1,13883",
"=0,45","=302,492","=0,00451539","=0,000233775","=-1,26627","=0,18566","=-0,80481",
"=0,5","=302,234","=0,00103958","=0,000233932","=-1,14946","=0,4034","=-0,51797",
"=0,55","=302,001","=0,000204688","=0,00023409","=-1,10808","=0,54887","=-0,29152",
"=0,6","=301,787","=0,000030048","=0,000234256","=-0,94265","=0,74508","=-0,0282923",
"=0,65","=301,591","=0","=0,000234423","=-0,81773","=0,88529","=0,19148",
"=0,7","=301,409","=0","=0,000234596","=-0,64528","=1,05728","=0,42365",
"=0,75","=301,24","=0","=0,000234776","=-0,45446","=1,22577","=0,65225",
"=0,8","=301,081","=0","=0,00023495","=-0,26293","=1,31639","=0,8507",
"=0,85","=300,933","=0","=0,000235147","=-0,16702","=1,41458","=1,02019",
"=0,9","=300,793","=0","=0,000235336","=-0,12692","=1,54195","=1,17473",
"=0,95","=300,66","=0","=0,000235555","=0,0795527","=1,73328","=1,40129",
"=1","=300,534","=0","=0,000235731","=0,0271606","=1,88348","=1,54192",
"=1","=300,534","=0","=0,00023573","=0,30473","=2,00819","=1,67103",
"=1","=300,534","=0","=0,000235731","=0,3996","=2,19547","=1,75383",
"=1,00005","=300,534","=0","=0,000235731","=2,13701","=3,03225","=2,5271",

"15,8988"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,523","=0","=0,000254778","=0,10114","=1,78518","=1,40637",
"=-0,95","=300,649","=0","=0,000254838","=0,16016","=1,85041","=1,37077",
"=-0,9","=300,781","=0","=0,000254901","=-0,22491","=1,54939","=1,06617",
"=-0,85","=300,921","=0","=0,000254939","=-0,41711","=1,29935","=0,82453",
"=-0,8","=301,069","=0","=0,000254995","=-0,28741","=1,29773","=0,76641",
"=-0,75","=301,227","=0","=0,000255045","=-0,61078","=1,1093","=0,50403",
"=-0,7","=301,396","=0","=0,000255103","=-0,71887","=0,9667","=0,31669",
"=-0,65","=301,578","=0","=0,000255162","=-0,7465","=0,87222","=0,15853",
"=-0,6","=301,774","=0,0000300032","=0,000255233","=-0,92945","=0,67848","=-0,0915442",
"=-0,55","=301,987","=0,000204382","=0,000255302","=-1,14238","=0,47765","=-0,36851",
"=-0,5","=302,22","=0,00103803","=0,000255368","=-1,18921","=0,34203","=-0,58472",
"=-0,45","=302,478","=0,00450864","=0,000255441","=-1,33443","=0,1551","=-0,86226",
"=-0,4","=302,765","=0,016754","=0,00025552","=-1,4793","=-0,0490606","=-1,16816",
"=-0,35","=303,088","=0,0532845","=0,000255604","=-1,5708","=-0,27415","=-1,48804",
"=-0,3","=303,451","=0,1451","=0,000255695","=-1,85248","=-0,67539","=-1,94673",
"=-0,25","=303,854","=0,33842","=0,000255788","=-2,09915","=-1,13566","=-2,44207",
"=-0,2","=304,285","=0,67632","=0,000255892","=-2,3159","=-1,56766","=-2,93809",
"=-0,15","=304,714","=1,15843","=0,000256001","=-2,53175","=-2,03283","=-3,44229",
"=-0,1","=305,091","=1,70109","=0,000256117","=-2,69211","=-2,44602","=-3,87892",
"=-0,05","=305,352","=2,14194","=0,000256232","=-2,80271","=-2,72852","=-4,1803",
"=-2,22045e-16","=305,446","=2,31292","=0,000256354","=-2,81324","=-2,81701","=-4,27353",
"=0,05","=305,352","=2,14194","=0,000256481","=-2,76066","=-2,6874","=-4,15034",
"=0,1","=305,091","=1,70109","=0,000256613","=-2,6358","=-2,39961","=-3,83983",
"=0,15","=304,714","=1,15843","=0,000256748","=-2,47106","=-1,9868","=-3,39899",
"=0,2","=304,285","=0,67632","=0,000256891","=-2,26983","=-1,53016","=-2,89641",
"=0,25","=303,854","=0,33842","=0,000257038","=-2,10465","=-1,15032","=-2,42706",
"=0,3","=303,451","=0,1451","=0,000257186","=-1,8673","=-0,708","=-1,93694",
"=0,35","=303,088","=0,0532845","=0,000257335","=-1,57459","=-0,28346","=-1,46397",
"=0,4","=302,766","=0,016754","=0,00025749","=-1,42582","=-0,0498059","=-1,11876",
"=0,45","=302,478","=0,00450864","=0,000257647","=-1,24247","=0,20123","=-0,78202",
"=0,5","=302,22","=0,00103803","=0,000257807","=-1,12327","=0,42135","=-0,49573",
"=0,55","=301,987","=0,000204382","=0,000257966","=-1,08426","=0,56513","=-0,27469",
"=0,6","=301,774","=0,0000300032","=0,000258136","=-0,9251","=0,75939","=-0,0159698",
"=0,65","=301,578","=0","=0,00025831","=-0,80494","=0,89239","=0,20245",
"=0,7","=301,396","=0","=0,000258491","=-0,63462","=1,05994","=0,43722",
"=0,75","=301,227","=0","=0,000258681","=-0,44031","=1,22527","=0,67207",
"=0,8","=301,069","=0","=0,000258858","=-0,25849","=1,3107","=0,8694",
"=0,85","=300,921","=0","=0,000259055","=-0,14876","=1,44045","=1,05001",
"=0,9","=300,781","=0","=0,000259239","=-0,10374","=1,56497","=1,20389",
"=0,95","=300,649","=0","=0,000259463","=0,11223","=1,75107","=1,42513",
"=1","=300,523","=0","=0,000259681","=0,0662668","=1,99967","=1,59756",
"=1","=300,523","=0","=0,000259681","=0,28781","=1,93196","=1,6384",
"=1","=300,523","=0","=0,000259681","=0,39312","=2,20407","=1,76879",
"=1,00005","=300,523","=0","=0,000259681","=1,45957","=2,40961","=2,14522",

"15,99867"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,512","=0","=0,000278604","=0,12129","=1,76559","=1,42268",
"=-0,95","=300,637","=0","=0,000278657","=0,16063","=1,89419","=1,37206",
"=-0,9","=300,769","=0","=0,000278704","=-0,20783","=1,58321","=1,07598",
"=-0,85","=300,909","=0","=0,000278755","=-0,38793","=1,28268","=0,85174",
"=-0,8","=301,057","=0","=0,00027882","=-0,29302","=1,29517","=0,77964",
"=-0,75","=301,215","=0","=0,000278878","=-0,59757","=1,1116","=0,52714",
"=-0,7","=301,384","=0","=0,000278942","=-0,69309","=0,96858","=0,33595",
"=-0,65","=301,565","=0","=0,000279003","=-0,73245","=0,86175","=0,16046",
"=-0,6","=301,761","=0,0000299584","=0,000279065","=-0,93112","=0,657","=-0,10074",
"=-0,55","=301,974","=0,000204077","=0,000279129","=-1,14329","=0,46788","=-0,36501",
"=-0,5","=302,207","=0,00103648","=0,000279206","=-1,20096","=0,33266","=-0,5798",
"=-0,45","=302,464","=0,0045019","=0,000279287","=-1,34698","=0,14268","=-0,86112",
"=-0,4","=302,751","=0,016729","=0,00027937","=-1,48982","=-0,0524242","=-1,16175",
"=-0,35","=303,073","=0,0532048","=0,000279458","=-1,57295","=-0,27496","=-1,47873",
"=-0,3","=303,435","=0,14488","=0,000279549","=-1,84916","=-0,67195","=-1,93476",
"=-0,25","=303,837","=0,33792","=0,000279645","=-2,09344","=-1,12994","=-2,42621",
"=-0,2","=304,268","=0,67531","=0,000279753","=-2,3075","=-1,55883","=-2,91973",
"=-0,15","=304,697","=1,1567","=0,000279864","=-2,52313","=-2,02625","=-3,42617",
"=-0,1","=305,073","=1,69855","=0,00027998","=-2,68383","=-2,43825","=-3,86208",
"=-0,05","=305,334","=2,13873","=0,000280099","=-2,79457","=-2,71966","=-4,16097",
"=-2,22045e-16","=305,428","=2,30946","=0,000280223","=-2,80525","=-2,80739","=-4,25467",
"=0,05","=305,334","=2,13873","=0,000280352","=-2,75281","=-2,68026","=-4,13238",
"=0,1","=305,073","=1,69855","=0,000280487","=-2,62662","=-2,39119","=-3,82168",
"=0,15","=304,697","=1,1567","=0,000280624","=-2,46367","=-1,97962","=-3,38194",
"=0,2","=304,268","=0,67531","=0,00028077","=-2,26196","=-1,5247","=-2,88145",
"=0,25","=303,838","=0,33792","=0,000280918","=-2,09464","=-1,14524","=-2,41198",
"=0,3","=303,435","=0,14488","=0,000281068","=-1,86063","=-0,7042","=-1,92346",
"=0,35","=303,073","=0,0532048","=0,000281219","=-1,57034","=-0,28058","=-1,45233",
"=0,4","=302,751","=0,016729","=0,000281377","=-1,42774","=-0,0502458","=-1,11057",
"=0,45","=302,464","=0,0045019","=0,000281537","=-1,25023","=0,19473","=-0,77948",
"=0,5","=302,207","=0,00103648","=0,000281702","=-1,12919","=0,41403","=-0,49269",
"=0,55","=301,974","=0,000204077","=0,000281868","=-1,08689","=0,56229","=-0,26573",
"=0,6","=301,761","=0,0000299584","=0,000282042","=-0,92442","=0,75652","=-0,00411319",
"=0,65","=301,565","=0","=0,000282215","=-0,80075","=0,88988","=0,2133",
"=0,7","=301,384","=0","=0,000282396","=-0,62432","=1,0567","=0,44622",
"=0,75","=301,215","=0","=0,00028259","=-0,43532","=1,21725","=0,67402",
"=0,8","=301,057","=0","=0,000282773","=-0,24515","=1,30692","=0,87277",
"=0,85","=300,909","=0","=0,000282984","=-0,13925","=1,40757","=1,0459",
"=0,9","=300,769","=0","=0,000283181","=-0,10301","=1,55591","=1,19876",
"=0,95","=300,637","=0","=0,000283411","=0,0736972","=1,74306","=1,39866",
"=1","=300,512","=0","=0,000283636","=0,00406149","=1,94755","=1,54424",
"=1","=300,512","=0","=0,000283636","=0,2054","=1,97746","=1,59119",
"=1","=300,512","=0","=0,000283636","=0,35206","=2,21765","=1,70056",
"=1,00005","=300,512","=0","=0,000283636","=1,54151","=2,78119","=2,22987",

"16,09854"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=300,501","=0","=0,000302389","=0,10083","=1,76967","=1,38191",
"=-0,95","=300,626","=0","=0,000302442","=0,1594","=1,85548","=1,34245",
"=-0,9","=300,758","=0","=0,000302499","=-0,20469","=1,54877","=1,0491",
"=-0,85","=300,897","=0","=0,000302556","=-0,38979","=1,30339","=0,82527",
"=-0,8","=301,045","=0","=0,000302611","=-0,29374","=1,3122","=0,75066",
"=-0,75","=301,203","=0","=0,000302669","=-0,61241","=1,10865","=0,47869",
"=-0,7","=301,371","=0","=0,000302732","=-0,71783","=0,96077","=0,2858",
"=-0,65","=301,552","=0","=0,000302792","=-0,75447","=0,84984","=0,1197",
"=-0,6","=301,748","=0,0000299137","=0,000302862","=-0,93413","=0,65627","=-0,12271",
"=-0,55","=301,96","=0,000203773","=0,000302942","=-1,13934","=0,46942","=-0,38563",
"=-0,5","=302,193","=0,00103493","=0,000303019","=-1,19813","=0,32534","=-0,61127",
"=-0,45","=302,45","=0,00449518","=0,000303097","=-1,33933","=0,14282","=-0,88654",
"=-0,4","=302,736","=0,016704","=0,000303183","=-1,4856","=-0,0564672","=-1,18963",
"=-0,35","=303,058","=0,0531253","=0,000303271","=-1,57648","=-0,28407","=-1,51034",
"=-0,3","=303,42","=0,14466","=0,000303367","=-1,85816","=-0,6806","=-1,9657",
"=-0,25","=303,821","=0,33741","=0,000303467","=-2,10425","=-1,1399","=-2,45766",
"=-0,2","=304,251","=0,6743","=0,000303577","=-2,31947","=-1,57121","=-2,95398",
"=-0,15","=304,679","=1,15497","=0,000303689","=-2,53556","=-2,03824","=-3,45973",
"=-0,1","=305,055","=1,696","=0,000303808","=-2,69638","=-2,44804","=-3,89252",
"=-0,05","=305,315","=2,13553","=0,000303929","=-2,80699","=-2,72892","=-4,19168",
"=-2,22045e-16","=305,409","=2,306","=0,000304057","=-2,81742","=-2,81809","=-4,28549",
"=0,05","=305,315","=2,13553","=0,000304188","=-2,76418","=-2,68979","=-4,16285",
"=0,1","=305,055","=1,696","=0,000304325","=-2,63871","=-2,40163","=-3,85266",
"=0,15","=304,679","=1,15497","=0,000304465","=-2,47582","=-1,99139","=-3,4149",
"=0,2","=304,251","=0,6743","=0,000304611","=-2,27195","=-1,53697","=-2,91364",
"=0,25","=303,821","=0,33741","=0,000304762","=-2,10477","=-1,15739","=-2,44418",
"=0,3","=303,42","=0,14466","=0,000304914","=-1,87162","=-0,71685","=-1,95736",
"=0,35","=303,058","=0,0531253","=0,000305069","=-1,57847","=-0,29071","=-1,48313",
"=0,4","=302,736","=0,016704","=0,00030523","=-1,43059","=-0,0573121","=-1,13941",
"=0,45","=302,45","=0,00449518","=0,000305392","=-1,24979","=0,18997","=-0,80611",
